t,accel_change_x,accel_change_y,accel_change_z,gyro_change_x,gyro_change_y,gyro_change_z,accel_magnitude,gyro_magnitude,accel_mean_x,accel_mean_y,accel_mean_z,gyro_mean_x,gyro_mean_y,gyro_mean_z,accel_std_x,accel_std_y,accel_std_z,gyro_std_x,gyro_std_y,gyro_std_z,accel_energy,gyro_energy,label
2024-11-14 02:47:57.762532400,0.0493111014366149,0.0492839813232421,0.2020177841186523,0.0448985621333122,0.0497854775749146,0.0277943471446632,0.2137093368109409,0.0577364153501774,0.0246555507183074,-0.024641990661621,-0.1010088920593261,0.0758999474346637,-0.0181732263881713,-0.0068722288124262,0.0348682142136081,0.0348490373975356,0.142848145070579,0.0317480777499906,0.0352036487978329,0.0196535713446443,0.0456716806401722,0.0149100916096811,other
2024-11-14 02:47:58.027577600,0.1821880340576171,0.0432891845703125,0.6151638031005859,0.0314595401287079,0.0702494382858276,0.0158824771642685,0.6866298580344622,0.2784607244820627,0.0186500321416293,0.0317440243328318,0.1143315259148092,-0.0826823441859553,0.0629190714372431,0.0208412689184222,0.1821783173444326,0.1477151036755064,0.2533149935375827,0.1022131642677029,0.1764873991344523,0.0500265628874926,2.152097312005671,0.896469987327713,other
2024-11-14 02:47:58.292622800,0.4788198471069336,0.2462787628173828,0.5904254913330078,0.0720820464193821,0.1429423466324805,0.0494800470769405,0.4127567362708925,0.2840036657164065,-0.0526282573118805,0.0292829573154449,0.1238827407360076,-0.0343038748032995,0.1132581466517876,0.0348479269232484,0.2370584247791443,0.1797876894728425,0.2874370080095534,0.1003046791991774,0.1459741795867225,0.0684321323020256,5.91252372445617,1.6046191735584483,other
2024-11-14 02:47:58.557667800,0.1210889816284179,0.0177671909332275,0.0108413696289062,0.0455094259232282,0.0082466751337051,0.0018325895071029,0.3920854643903534,0.1744174085266053,-0.0040214600715231,-0.0795387219875416,0.0587358271822016,-0.0102287356969603,0.0924290386623048,0.0435078693900574,0.2360500743856159,0.243136208130977,0.2784049105673497,0.0960079111079552,0.1505622135519535,0.0603489820357605,9.308077245360716,2.1297233230559085,other
2024-11-14 02:47:58.822712800,0.0713341236114502,0.0374960899353028,0.1023607254028319,0.0335975643247365,0.0360410213470459,0.002748891711235,0.1688904980979464,0.1731965910656963,-0.0014434528927649,-0.0619819846845442,0.0424864215235556,0.0166657705032717,0.0487952868889776,0.0459872800669061,0.2264647687851674,0.2312884751922947,0.2527318222768588,0.101893090278872,0.1576427232843104,0.0541819119537918,10.638130130918835,2.624276274810309,other
2024-11-14 02:47:59.087757800,0.0035843849182129,0.0057842731475829,0.1643743515014648,0.0387899139313959,0.0125227272510528,0.0076358097139744,0.1553941256831405,0.1149615220791047,-0.0056239672295458,-0.0285710367289456,0.0397746222359793,0.0194881730901935,0.0515109737242674,0.0521773721035509,0.2052931956593452,0.2205840566377881,0.2348583934764582,0.0936332711370371,0.1441798863356906,0.0561481297243412,11.280149064730464,2.928965613226028,other
2024-11-14 02:47:59.352802800,0.1519904136657714,0.0953890085220336,0.0815505981445313,0.0366518869996071,0.0360410222783684,0.0256563201546669,0.3537159226766866,0.1102022766711646,-0.0060956604454828,-0.042657394124114,0.0217072652733844,0.0232726200344546,0.0490550973105279,0.0480392029586136,0.2017454581097983,0.2072490892799755,0.2368993456723421,0.0881817407177012,0.1345381397615908,0.0607380012014137,12.933676497646458,3.174004790658245,other
2024-11-14 02:47:59.617847600,0.0567771196365355,0.0971378087997437,0.3127489089965819,0.0082466751337051,0.064140796661377,0.0485637485980987,0.3829359412111052,0.3772763912005217,-0.0012945914379904,-0.0253151827883497,0.0205800689269449,0.0268437962197898,0.0709031319730397,0.0489319813895805,0.1934217628472702,0.2039857223027414,0.2260169488630901,0.0831945467585824,0.1390301981696333,0.0569989191822458,13.905286212637064,3.9981716809792696,other
2024-11-14 02:47:59.882892300,0.4225571155548094,0.2083065509796142,0.060460090637207,0.0006108647212386,0.0690277181565762,0.0311541110277175,0.3406891677775359,0.1987820551823653,-0.0032005170818235,-0.0139489598938676,0.0307806671642866,0.0258966609577984,0.0684844510184627,0.0561294603265524,0.1995095775232263,0.2061748280054066,0.2388751354872737,0.0806194935744185,0.1358244723430246,0.0589992053536053,17.004765335315284,4.47824760230829,other
2024-11-14 02:48:00.147937000,0.0758121013641358,0.0227595567703247,0.0910320281982421,0.0021380260586739,0.0106901377439498,0.0241291597485543,0.1635379408081541,0.2368661214730782,-0.0095194436772896,-0.0280983722122916,0.0087056542835096,0.0175255766745153,0.0814813355416871,0.0682385006386711,0.1946957356156739,0.2018104457459165,0.242505451320486,0.0810830204034428,0.1349710425809833,0.0675241771405048,18.82317996241865,5.581346830595524,other
2024-11-14 02:48:00.412981800,0.1356418132781981,0.1443291902542114,0.0626583099365234,0.0473420191556215,0.0076358020305632,0.0329866986721754,0.2699741902699222,0.1837944386356588,-0.0120060857581464,-0.0211037605216628,0.0061914920806884,0.0185731024547222,0.0655152475594245,0.0561734372416762,0.1869708778242979,0.2001314057581876,0.2340242410334432,0.0793666610249237,0.1435776913057434,0.0776186388823713,19.691916256969904,6.1581640402224,other
2024-11-14 02:48:00.678026800,0.0020059347152709,0.0272891521453857,0.0066738128662109,0.0106901302933692,0.0455094277858734,0.0134390257298947,0.2199676528950544,0.147213342307954,-0.0091691957619375,-0.0173955802432077,0.0071411418343732,0.0144284796827154,0.0550765926574292,0.0524959634228966,0.180468024578446,0.1941735379651343,0.2255636615333149,0.0782750842633793,0.1482186902168219,0.0759892020516946,20.18416393717243,6.624013400051755,other
2024-11-14 02:48:00.943071500,0.0386419296264649,0.0102338790893554,0.0187168121337891,0.0155770517885684,0.0042760521173476,0.0076358094811438,0.0914623567393563,0.2360306761674488,-0.0028058118545092,-0.0156316013781579,0.0113269889747703,0.0144543360213871,0.0613398862294891,0.0504399775389893,0.1758115710960363,0.1873005592474691,0.2179009246831218,0.0757478444966964,0.1444510971613616,0.0734816923049241,20.60769048185084,6.978475575104367,other
2024-11-14 02:48:01.208116500,0.7741312980651855,0.7920656204223633,0.5755233764648438,0.0051923543214797,0.41966412961483,0.1634063124656676,1.5396403696742127,0.4036068024965369,-0.000976336032606,-0.0146218716795674,0.0074683445964367,0.0193042572248528,0.0895723123432829,0.0376457049228312,0.1753624660069729,0.2201540154215072,0.2149820977295334,0.0804400702420638,0.1810631649612439,0.1040315177079903,24.6389632388436,11.748269490638476,other
2024-11-14 02:48:01.473161500,0.1301450729370118,0.2655096054077148,0.3312721252441406,0.0626136427745223,0.0216857008635997,0.1185077428817749,0.4877013068584996,1.317812923689205,0.0030762273466811,-0.0007534266080496,0.0082763950779752,0.0187941769929822,0.1047921242797252,0.0838152581294844,0.1757473491054832,0.2415020943107314,0.2135858287656983,0.0939934442671263,0.2218082693886212,0.2123405740794219,28.46563025134823,25.651020089417628,other
2024-11-14 02:48:01.738206700,0.2344684600830078,0.3917515277862549,0.3896603584289553,0.1081230640411377,0.6750055253505707,0.0775797367095947,2.54276611068987,2.851628820677436,-0.0201133630086671,-0.0307078348382454,-0.0799150697985409,0.0158797931279946,0.0990717727320406,0.2189977159121049,0.2396828939012229,0.340455683194898,0.4288994792373937,0.1200271155124381,0.2411820797140362,0.5565539376857197,82.50827955148415,99.5782513140284,other
2024-11-14 02:48:02.003252000,0.4526349902153015,0.6433744430541992,0.2420015335083007,0.0552832782268524,0.6701185703277588,0.0583375692367553,0.8305221486960513,2.0766442511241694,-0.0789544828975003,0.043379034138908,-0.0619531800924253,0.0077443515197835,0.0792470844884639,0.3267129517349411,0.4057345806849207,0.520886014683383,0.5402295145986322,0.1923117287913981,0.4940753157649208,0.6931996751905576,178.29037010067904,210.9161276427816,other
2024-11-14 02:48:02.268297700,1.5647113174200058,0.4552431106567383,0.8846931457519533,0.273667424917221,0.1001818776130675,0.3011563122272492,1.900429214782713,1.2255286797478335,-0.0193429927591683,-0.0189829723844268,-0.0125412940979003,0.0047288535960953,0.1353742913686143,0.3697181842609214,0.4893706268163944,0.5877404633246728,0.6768310624503004,0.2066618042629267,0.5443745228576721,0.7282578356797635,267.2430136150872,262.4148274373369,other
