t,accel_change_x,accel_change_y,accel_change_z,gyro_change_x,gyro_change_y,gyro_change_z,accel_magnitude,gyro_magnitude,accel_mean_x,accel_mean_y,accel_mean_z,gyro_mean_x,gyro_mean_y,gyro_mean_z,accel_std_x,accel_std_y,accel_std_z,gyro_std_x,gyro_std_y,gyro_std_z,accel_energy,gyro_energy,label
2024-11-14 02:47:57.762532400,0.0493111014366149,0.0492839813232421,0.2020177841186523,0.0448985621333122,0.0497854775749146,0.0277943471446632,0.2137093368109409,0.0577364153501774,0.0246555507183074,-0.024641990661621,-0.1010088920593261,0.0758999474346637,-0.0181732263881713,-0.0068722288124262,0.0348682142136081,0.0348490373975356,0.142848145070579,0.0317480777499906,0.0352036487978329,0.0196535713446443,0.0456716806401722,0.0149100916096811,other
2024-11-14 02:47:57.868550400,0.0621129274368284,0.0091543197631835,0.169919967651367,0.0268780589103699,0.0003054365515709,0.0051923505961894,0.1518760925682949,0.22049510880568,-0.0645878612995147,-0.0410728603601455,0.0048754215240478,-0.0368046024814248,-0.0652098151040263,0.0128281602810602,0.1070530334173487,0.0328009247981987,0.1435080497647964,0.1011541946085786,0.0689833000224275,0.0256926558946499,0.2789744222149506,0.155728538918016,other
2024-11-14 02:47:57.974568400,0.3506802916526794,0.1536362171173096,0.059025764465332,0.045509424060583,0.1050687283277512,0.0729983411729335,0.5565516801161731,0.3522837830994602,0.0187268150704247,0.0196011236735752,0.0790139607020786,-0.0896225893603903,0.0091193381563893,0.0026616251728098,0.1947241009625439,0.1553509742442295,0.2285095508040043,0.1117726994157838,0.142519219324077,0.0321365494381062,1.5831776524672478,0.5536034576847557,other
2024-11-14 02:47:58.080586800,0.0114848017692566,0.1196197271347045,0.0525846481323242,0.0473420210182667,0.0360410213470458,0.047952875494957,0.5311941844784943,0.252633203518906,-0.0139469608664512,0.0365867257118225,0.170964241027832,-0.0614071815274655,0.0772285781335085,0.039385506871622,0.1875034354966734,0.1413864466602024,0.2706329610403161,0.1082270274677201,0.1659041541636672,0.0660734546141369,3.054644997769254,1.0541828732143346,other
2024-11-14 02:47:58.186604800,0.5793561339378356,0.3318312168121338,0.3722267150878905,0.0406225081533192,0.1655443459749221,0.0403170753270386,0.7340685850389682,0.3157955184180539,-0.0115321244184787,0.0426344046225914,0.1821623948904184,-0.0444286648954193,0.1019556794243936,0.0378383743272234,0.2114985948249426,0.1696935351876284,0.270104578629426,0.1051758096333386,0.1554091129785219,0.0676249289013946,4.575580204396308,1.353492702921112,other
2024-11-14 02:47:58.292622800,0.4788198471069336,0.2462787628173828,0.5904254913330078,0.0720820464193821,0.1429423466324805,0.0494800470769405,0.4127567362708925,0.2840036657164065,-0.0526282573118805,0.0292829573154449,0.1238827407360076,-0.0343038748032995,0.1132581466517876,0.0348479269232484,0.2370584247791443,0.1797876894728425,0.2874370080095534,0.1003046791991774,0.1459741795867225,0.0684321323020256,5.91252372445617,1.6046191735584483,other
2024-11-14 02:47:58.398641000,0.1585450172424316,0.0276931524276733,0.5880002975463866,0.0259617529809475,0.0381790399551392,0.0632245056331158,0.4236732347697519,0.3536321402441431,-0.0191243424227363,-0.046084220472135,0.0922420652289139,-0.0269021628681864,0.1238930208951626,0.0392319869531906,0.2508105727262433,0.2574136140556281,0.2845961083167532,0.0959689332574304,0.1435930227695738,0.0654995469523803,8.193945896573249,1.93167929078148,other
2024-11-14 02:47:58.504659000,0.0175200700759887,0.0298329591751098,0.1344299316406251,0.0452039912343024,0.0659733954817056,0.0036651901900768,0.2511563291728376,0.0689086883655112,-0.012050946327773,-0.067524028095332,0.0706005529923872,-0.0107317834044806,0.1082549558804285,0.0413027893148616,0.2394448625843206,0.2466564576684544,0.283964993435341,0.0991565397050822,0.1420657840233439,0.0617846230388226,8.9751257579048,2.050547968349292,other
2024-11-14 02:47:58.610676700,0.0279287099838256,0.0601452589035035,0.0689659118652343,0.0565049946308136,0.0061086453497408,0.0021380260586739,0.3245461559293763,0.2127840238173572,0.0080947583913803,-0.0921335232257843,0.0518567276000976,-0.0021319182636216,0.0828027196694165,0.0462913331156596,0.2338728851750854,0.2410234745442186,0.2736896746331191,0.0991720584949985,0.1509560755298927,0.0595614787221276,9.759210676051262,2.2225359290693243,other
2024-11-14 02:47:58.716694800,0.132152795791626,0.0755907297134399,0.2599306106567383,0.0033597536385059,0.1233946830034256,0.0195476729422807,0.2792639829785939,0.1090504834004008,-0.0007975713482924,-0.0737801204834665,0.0451491560254778,0.0132099507401497,0.0690549898343825,0.045253081159899,0.2358919158466354,0.2386929434018873,0.2646333947292889,0.1058914991565663,0.151291444586855,0.0565283194951211,10.464783254819734,2.442858297052678,other
2024-11-14 02:47:58.822712800,0.0713341236114502,0.0374960899353028,0.1023607254028319,0.0335975643247365,0.0360410213470459,0.002748891711235,0.1688904980979464,0.1731965910656963,-0.0014434528927649,-0.0619819846845442,0.0424864215235556,0.0166657705032717,0.0487952868889776,0.0459872800669061,0.2264647687851674,0.2312884751922947,0.2527318222768588,0.101893090278872,0.1576427232843104,0.0541819119537918,10.638130130918835,2.624276274810309,other
2024-11-14 02:47:58.928731000,0.0625178813934326,0.1379464864730835,0.1375923156738281,0.030543241649866,0.0317649692296981,0.033902995288372,0.2825393770105087,0.131488201207034,-0.0002143203335649,-0.0495490878820419,0.0414258732515222,0.0155006937326534,0.0455318839111201,0.0534416848403291,0.2164565231452952,0.2252416825108032,0.2462741909850557,0.0983601773698809,0.1519602076824323,0.0574840572769393,10.885606428762314,2.768281844827273,other
2024-11-14 02:47:59.034749000,0.1042768955230712,0.0686768293380737,0.3774585723876953,0.0442877002060412,0.0094684064388275,0.0381790502578949,0.3450023161925485,0.0961646485839825,-0.0022019433814126,-0.0327178119002161,0.0410873696610734,0.0194279764325836,0.0491746142754375,0.0543958575903702,0.2086503206430578,0.224039088923835,0.2389749756293899,0.0954830240353628,0.1466254134463737,0.0561569794952805,11.215635334229388,2.891015577559472,other
2024-11-14 02:47:59.140767000,0.2102097272872924,0.0040518045425415,0.0475854873657226,0.0412333719432353,0.0610864758491517,0.0262671876698733,0.4265680326860033,0.0465260873854003,-0.0009504567831754,-0.0330267868936061,0.0449496865272521,0.0181159585954446,0.0526221824107778,0.0493578741261444,0.2037329916583079,0.2176748680035969,0.2331142719226753,0.0921821415430279,0.1418510624937559,0.0569667003463285,11.564279469293709,2.9599721538353463,other
2024-11-14 02:47:59.246784800,0.0702944993972779,0.0697044134140014,0.0179777145385741,0.0500909136026167,0.0720820445567368,0.0323758311569691,0.4105285326833556,0.0866916962282392,-0.0043989097656205,-0.0332046227399693,0.0378405770590139,0.0224528321035227,0.0541325633432364,0.0442947995000204,0.2061036368293015,0.2107708870970764,0.2352077560417922,0.0910102988983127,0.1377099414256152,0.0609956964687929,12.308817351404969,3.0963255119451687,other
2024-11-14 02:47:59.352802800,0.1519904136657714,0.0953890085220336,0.0815505981445313,0.0366518869996071,0.0360410222783684,0.0256563201546669,0.3537159226766866,0.1102022766711646,-0.0060956604454828,-0.042657394124114,0.0217072652733844,0.0232726200344546,0.0490550973105279,0.0480392029586136,0.2017454581097983,0.2072490892799755,0.2368993456723421,0.0881817407177012,0.1345381397615908,0.0607380012014137,12.933676497646458,3.174004790658245,other
2024-11-14 02:47:59.458820600,0.0876455307006836,0.1358041763305663,0.0075483322143553,0.0455094277858734,0.0222965627908706,0.0061086490750312,0.0609884844467479,0.1388790680659555,-0.0059319512576473,-0.0412219951347428,0.0220912232690927,0.0252823218078428,0.0539181663613761,0.0474074701071783,0.1977955919114279,0.2045036998857743,0.2305563368182069,0.0858772031522751,0.131886507112794,0.0590073960839782,13.225606518943977,3.3081249073209973,other
